year,month,day,hour,load,pv,pv0
2016,9,27,16,508.1641968,26.68359,0
2016,9,27,17,561.5863187,13.67542,0
2016,9,27,18,672.7178504,2.4645,0
2016,9,27,19,715.6514651,0,0
2016,9,27,20,766.0346171,0,0
2016,9,27,21,729.2696684,0,0
2016,9,27,22,612.6608096,0,0
2016,9,27,23,493.3009951,0,0
2016,9,27,24,286.2906231,0,0
2016,9,28,1,301.9818498,0,0
2016,9,28,2,301.0623372,0,0
2016,9,28,3,315.2238206,0,0
2016,9,28,4,259.9685442,0,0
2016,9,28,5,349.9772866,0,0
2016,9,28,6,585.5949343,0,0
2016,9,28,7,694.7878104,3.22537,0
2016,9,28,8,611.9891441,18.90357,0
2016,9,28,9,573.8670589,38.92772,0
2016,9,28,10,501.5365149,55.54773,0
2016,9,28,11,500.9112067,64.10267,0
2016,9,28,12,494.3626851,69.64666,0
2016,9,28,13,474.7138,68.24361,0
2016,9,28,14,474.2117282,63.76488,0
2016,9,28,15,472.2516712,53.20559,0
2016,9,28,16,508.9159684,39.04258,0
2016,9,28,17,561.8953471,19.48753,0
2016,9,28,18,672.394881,3.06028,0
2016,9,28,19,713.8157299,0,0
2016,9,28,20,763.4662646,0,0
2016,9,28,21,726.7561522,0,0
2016,9,28,22,608.6652202,0,0
2016,9,28,23,488.6981744,0,0
2016,9,28,24,294.1128831,0,0
2016,9,29,1,335.9380395,0,0
2016,9,29,2,261.4922594,0,0
2016,9,29,3,308.8302492,0,0
2016,9,29,4,317.5528427,0,0
2016,9,29,5,349.0135893,0,0
2016,9,29,6,563.5301306,0,0
2016,9,29,7,693.9754194,3.36695,0
2016,9,29,8,610.5326489,19.71329,0
2016,9,29,9,569.941378,36.84512,0
2016,9,29,10,491.4980234,52.38861,0
2016,9,29,11,487.9739609,62.74917,0
2016,9,29,12,486.0838609,66.91563,0
2016,9,29,13,467.4301025,64.97963,0
2016,9,29,14,466.1941002,60.2439,0
2016,9,29,15,465.7249178,50.93406,0
2016,9,29,16,502.2296292,37.22366,0
2016,9,29,17,557.6426171,19.05271,0
2016,9,29,18,671.7947538,3.32897,0
2016,9,29,19,714.7047777,0,0
2016,9,29,20,763.9942679,0,0
2016,9,29,21,727.6260685,0,0
2016,9,29,22,611.1204832,0,0
2016,9,29,23,492.4960211,0,0
2016,9,29,24,300.0048542,0,0
2016,9,30,1,345.5204157,0,0
2016,9,30,2,291.062534,0,0
2016,9,30,3,320.0754894,0,0
2016,9,30,4,300.9228205,0,0
2016,9,30,5,298.3021102,0,0
2016,9,30,6,522.5255054,0,0
2016,9,30,7,607.0025474,2.95488,0
2016,9,30,8,677.8445274,17.29375,0
2016,9,30,9,601.1552368,36.60385,0
2016,9,30,10,515.4744847,51.81545,0
2016,9,30,11,494.6492319,59.84798,0
2016,9,30,12,491.5494125,65.69111,0
2016,9,30,13,471.6911613,69.68554,0
2016,9,30,14,473.3591796,61.85386,0
2016,9,30,15,477.6045551,47.72232,0
2016,9,30,16,514.2721267,35.79801,0
2016,9,30,17,553.2619208,16.42833,0
2016,9,30,18,693.7326548,2.3456,0
2016,9,30,19,710.7159743,0,0
2016,9,30,20,731.6661626,0,0
2016,9,30,21,726.918489,0,0
2016,9,30,22,632.3148511,0,0
2016,9,30,23,499.205419,0,0
2016,9,30,24,309.8649028,0,0
2016,10,1,1,356.4555846,0,0
2016,10,1,2,328.0839826,0,0
2016,10,1,3,328.0063803,0,0
2016,10,1,4,364.1202232,0,0
2016,10,1,5,310.6950283,0,0
2016,10,1,6,523.1539377,0,0
2016,10,1,7,628.8361873,3.45121,0
2016,10,1,8,687.3829828,20.13025,0
2016,10,1,9,596.450568,39.98767,0
2016,10,1,10,535.4728255,54.77397,0
2016,10,1,11,528.6753944,65.54495,0
2016,10,1,12,528.8572847,71.67559,0
2016,10,1,13,491.1065736,72.26608,0
2016,10,1,14,490.1692583,66.91184,0
2016,10,1,15,490.67476,56.26054,0
2016,10,1,16,524.0604355,40.75859,0
2016,10,1,17,561.1500903,20.33335,0
2016,10,1,18,685.697708,3.34209,0
2016,10,1,19,717.375488,0,0
2016,10,1,20,756.7649126,0,0
2016,10,1,21,712.4100309,0,0
2016,10,1,22,619.2988758,0,0
2016,10,1,23,506.2211083,0,0
2016,10,1,24,300.0062561,0,0
2016,10,2,1,278.1387043,0,0
2016,10,2,2,268.0800196,0,0
2016,10,2,3,328.569612,0,0
2016,10,2,4,240.573198,0,0
2016,10,2,5,353.9112815,0,0
2016,10,2,6,587.1155528,0,0
2016,10,2,7,696.6135661,1.96271,0
2016,10,2,8,612.9052236,8.78369,0
2016,10,2,9,575.1928948,24.46063,0
2016,10,2,10,505.0895172,35.06214,0
2016,10,2,11,502.191891,47.23302,0
2016,10,2,12,495.5410406,49.99963,0
2016,10,2,13,473.5210074,54.14133,0
2016,10,2,14,472.7811731,62.817,0
2016,10,2,15,473.034899,53.11607,0
2016,10,2,16,510.0583816,39.7087,0
2016,10,2,17,562.9009927,18.18324,0
2016,10,2,18,678.3449001,3.155,0
2016,10,2,19,719.3002512,0,0
2016,10,2,20,770.2711691,0,0
2016,10,2,21,733.703736,0,0
2016,10,2,22,616.4378314,0,0
2016,10,2,23,483.6625291,0,0
2016,10,2,24,288.4696864,0,0
2016,10,3,1,287.275168,0,0
2016,10,3,2,274.0269421,0,0
2016,10,3,3,326.009493,0,0
2016,10,3,4,260.0407396,0,0
2016,10,3,5,358.568982,0,0
2016,10,3,6,590.5236959,0,0
2016,10,3,7,700.745878,1.15943,0
2016,10,3,8,613.0387599,9.36734,0
2016,10,3,9,572.6389163,25.86866,0
2016,10,3,10,498.7345759,47.73279,0
2016,10,3,11,498.1196145,62.18019,0
2016,10,3,12,495.0290707,67.47449,0
2016,10,3,13,472.9432229,69.6103,0
2016,10,3,14,472.3242143,63.37237,0
2016,10,3,15,471.1457326,51.14136,0
2016,10,3,16,507.1582359,34.41741,0
2016,10,3,17,560.5591661,14.85608,0
2016,10,3,18,677.0218658,2.31643,0
2016,10,3,19,717.9260361,0,0
2016,10,3,20,768.2251035,0,0
2016,10,3,21,733.0048582,0,0
2016,10,3,22,616.1257481,0,0
2016,10,3,23,488.7764117,0,0
2016,10,3,24,296.8593123,0,0
2016,10,4,1,297.9459684,0,0
2016,10,4,2,284.4268319,0,0
2016,10,4,3,287.8261909,0,0
2016,10,4,4,289.2537481,0,0
2016,10,4,5,353.2760513,0,0
2016,10,4,6,590.6513921,0,0
2016,10,4,7,699.1558223,2.69854,0
2016,10,4,8,605.0506747,17.02679,0
2016,10,4,9,568.5363588,36.59874,0
2016,10,4,10,496.5872897,52.76822,0
2016,10,4,11,494.7033393,63.13318,0
2016,10,4,12,492.2767607,67.69989,0
2016,10,4,13,471.1392375,66.98347,0
2016,10,4,14,470.9353881,62.66157,0
2016,10,4,15,470.7762607,52.13109,0
2016,10,4,16,506.5231125,35.53888,0
2016,10,4,17,560.2639502,15.61762,0
2016,10,4,18,676.6220073,2.40383,0
2016,10,4,19,717.5889856,0,0
2016,10,4,20,768.452753,0,0
2016,10,4,21,731.3879099,0,0
2016,10,4,22,615.2175158,0,0
2016,10,4,23,494.8880451,0,0
2016,10,4,24,303.3751621,0,0
2016,10,5,1,309.9937769,0,0
2016,10,5,2,328.2026857,0,0
2016,10,5,3,285.8042088,0,0
2016,10,5,4,316.2361121,0,0
2016,10,5,5,334.1250073,0,0
2016,10,5,6,586.5044548,0,0
2016,10,5,7,698.4608571,3.21783,0
2016,10,5,8,603.0920775,19.5351,0
2016,10,5,9,570.0971004,39.909,0
2016,10,5,10,493.3439491,55.62822,0
2016,10,5,11,494.2717984,65.56715,0
2016,10,5,12,490.7366195,69.93601,0
2016,10,5,13,469.2242253,68.88778,0
2016,10,5,14,467.7437039,65.94724,0
2016,10,5,15,468.1448934,56.10384,0
2016,10,5,16,503.2387441,39.39166,0
2016,10,5,17,557.9168947,18.12887,0
2016,10,5,18,672.8610634,2.6677,0
2016,10,5,19,714.285199,0,0
2016,10,5,20,764.4273507,0,0
2016,10,5,21,729.4112865,0,0
2016,10,5,22,612.5573912,0,0
2016,10,5,23,492.3211183,0,0
2016,10,5,24,344.3623503,0,0
2016,10,6,1,297.4127803,0,0
2016,10,6,2,337.653866,0,0
2016,10,6,3,252.4239276,0,0
2016,10,6,4,326.3503783,0,0
2016,10,6,5,366.3140257,0,0
2016,10,6,6,586.3723712,0,0
2016,10,6,7,697.4768277,2.97588,0
2016,10,6,8,610.5642659,19.08489,0
2016,10,6,9,569.0424435,39.2112,0
2016,10,6,10,496.9154683,54.82296,0
2016,10,6,11,495.5219341,65.35644,0
2016,10,6,12,490.5278359,65.91365,0
2016,10,6,13,468.6431449,66.42733,0
2016,10,6,14,464.5072885,62.71715,0
2016,10,6,15,464.5753702,39.81191,0
2016,10,6,16,503.2368874,29.91913,0
2016,10,6,17,556.2481843,10.98531,0
2016,10,6,18,672.9320283,2.41031,0
2016,10,6,19,713.3295283,0,0
2016,10,6,20,763.7459871,0,0
2016,10,6,21,727.6996881,0,0
2016,10,6,22,610.6246199,0,0
2016,10,6,23,493.4896736,0,0
2016,10,6,24,309.6075324,0,0
2016,10,7,1,385.1376627,0,0
2016,10,7,2,270.9274322,0,0
2016,10,7,3,320.2486085,0,0
2016,10,7,4,328.5061446,0,0
2016,10,7,5,303.9537921,0,0
2016,10,7,6,472.0370941,0,0
2016,10,7,7,608.3554424,1.1452,0
2016,10,7,8,683.5390862,4.73779,0
2016,10,7,9,609.0447394,10.90707,0
2016,10,7,10,528.5917499,22.65392,0
2016,10,7,11,510.4975677,29.26433,0
2016,10,7,12,507.6165211,37.78984,0
2016,10,7,13,488.3506484,29.79257,0
2016,10,7,14,487.6139743,23.92688,0
2016,10,7,15,489.9618165,11.18237,0
2016,10,7,16,521.5518773,12.3058,0
2016,10,7,17,561.2679122,6.43674,0
2016,10,7,18,701.4991357,0.95609,0
2016,10,7,19,712.4858774,0,0
2016,10,7,20,734.0298003,0,0
2016,10,7,21,726.7419305,0,0
2016,10,7,22,634.2468622,0,0
2016,10,7,23,502.70252,0,0
2016,10,7,24,310.7077328,0,0
2016,10,8,1,368.1371054,0,0
2016,10,8,2,335.4509897,0,0
2016,10,8,3,364.291883,0,0
2016,10,8,4,269.2721137,0,0
2016,10,8,5,358.0422185,0,0
2016,10,8,6,498.4334254,0,0
2016,10,8,7,627.0712608,0.32442,0
2016,10,8,8,681.1722138,6.25348,0
2016,10,8,9,586.9547254,11.43293,0
2016,10,8,10,524.5761236,10.11657,0
2016,10,8,11,514.7457534,22.27415,0
2016,10,8,12,512.9337265,26.32485,0
2016,10,8,13,471.7250273,25.20941,0
2016,10,8,14,471.1621612,27.09484,0
2016,10,8,15,471.5806217,21.1718,0
2016,10,8,16,507.5708233,14.64238,0
2016,10,8,17,546.5721227,15.21065,0
2016,10,8,18,679.89928,1.77614,0
2016,10,8,19,711.8925989,0,0
2016,10,8,20,751.7057446,0,0
2016,10,8,21,709.264586,0,0
2016,10,8,22,616.1853589,0,0
2016,10,8,23,504.0331804,0,0
2016,10,8,24,321.2113548,0,0
2016,10,9,1,339.4971618,0,0
2016,10,9,2,304.0562419,0,0
2016,10,9,3,302.1258771,0,0
2016,10,9,4,310.7055486,0,0
2016,10,9,5,325.4019115,0,0
2016,10,9,6,524.5393116,0,0
2016,10,9,7,632.357826,0.90429,0
2016,10,9,8,681.2565845,6.5122,0
2016,10,9,9,586.5311902,16.43975,0
2016,10,9,10,520.4751265,11.21867,0
2016,10,9,11,510.7588824,26.28092,0
2016,10,9,12,508.8305332,22.90261,0
2016,10,9,13,471.1323078,23.67217,0
2016,10,9,14,470.3044237,20.96927,0
2016,10,9,15,471.4737617,18.67732,0
2016,10,9,16,507.5287822,15.35375,0
2016,10,9,17,547.1490273,7.26442,0
2016,10,9,18,682.1918337,1.23234,0
2016,10,9,19,711.031159,0,0
2016,10,9,20,752.037546,0,0
2016,10,9,21,709.2563812,0,0
2016,10,9,22,616.255048,0,0
2016,10,9,23,503.055197,0,0
2016,10,9,24,329.2376157,0,0
2016,10,10,1,305.7148349,0,0
2016,10,10,2,289.692817,0,0
2016,10,10,3,284.7413722,0,0
2016,10,10,4,313.4400701,0,0
2016,10,10,5,349.790669,0,0
2016,10,10,6,590.4558315,0,0
2016,10,10,7,700.6993556,1.5067,0
2016,10,10,8,606.7480292,10.28257,0
2016,10,10,9,569.0978906,33.8501,0
2016,10,10,10,496.3390912,53.09469,0
2016,10,10,11,494.5635663,62.50286,0
2016,10,10,12,492.9728843,66.68156,0
2016,10,10,13,470.348799,63.30704,0
2016,10,10,14,470.2606495,62.66578,0
2016,10,10,15,472.3086638,54.48317,0
2016,10,10,16,508.5780723,36.03282,0
2016,10,10,17,562.748548,15.62707,0
2016,10,10,18,681.0852626,1.82492,0
2016,10,10,19,719.3874015,0,0
2016,10,10,20,769.4125156,0,0
2016,10,10,21,734.03491,0,0
2016,10,10,22,616.270538,0,0
2016,10,10,23,431.083231,0,0
2016,10,10,24,342.9933586,0,0
2016,10,11,1,316.511414,0,0
2016,10,11,2,289.3041977,0,0
2016,10,11,3,285.860665,0,0
2016,10,11,4,289.6316015,0,0
2016,10,11,5,349.3035362,0,0
2016,10,11,6,583.6374906,0,0
2016,10,11,7,699.2644499,2.02512,0
2016,10,11,8,609.7981246,14.17341,0
2016,10,11,9,568.3628059,33.31271,0
2016,10,11,10,497.3749651,49.21505,0
2016,10,11,11,495.2681279,56.14474,0
2016,10,11,12,492.0394346,54.15243,0
2016,10,11,13,468.6035764,63.26698,0
2016,10,11,14,468.9540974,56.79524,0
2016,10,11,15,471.3025867,42.26271,0
2016,10,11,16,507.8482623,28.41924,0
2016,10,11,17,561.9449018,10.26155,0
2016,10,11,18,681.3360959,0.66479,0
2016,10,11,19,718.1193952,0,0
2016,10,11,20,769.5325433,0,0
2016,10,11,21,731.7761808,0,0
2016,10,11,22,615.9627731,0,0
2016,10,11,23,485.5821159,0,0
2016,10,11,24,303.9204078,0,0
2016,10,12,1,307.2830908,0,0
2016,10,12,2,312.4081875,0,0
2016,10,12,3,305.7924731,0,0
2016,10,12,4,303.1863344,0,0
2016,10,12,5,351.97999,0,0
2016,10,12,6,601.8226105,0,0
2016,10,12,7,698.9092722,1.40146,0
2016,10,12,8,613.8212046,12.80208,0
2016,10,12,9,576.268761,23.63163,0
2016,10,12,10,505.9390018,30.67613,0
2016,10,12,11,505.6306045,54.34468,0
2016,10,12,12,503.7976525,55.22101,0
2016,10,12,13,476.2704489,62.70253,0
2016,10,12,14,470.9297901,53.56359,0
2016,10,12,15,473.4296195,41.54889,0
2016,10,12,16,515.1452138,28.80504,0
2016,10,12,17,567.9078466,9.80889,0
2016,10,12,18,681.1807716,0.95551,0
2016,10,12,19,717.1506054,0,0
2016,10,12,20,767.2401892,0,0
2016,10,12,21,729.8441946,0,0
2016,10,12,22,613.8914108,0,0
2016,10,12,23,493.7272592,0,0
2016,10,12,24,289.9244892,0,0
2016,10,13,1,315.0837063,0,0
2016,10,13,2,284.3237449,0,0
2016,10,13,3,314.9247348,0,0
2016,10,13,4,294.8674361,0,0
2016,10,13,5,352.2055075,0,0
2016,10,13,6,565.840965,0,0
2016,10,13,7,693.8743665,2.80909,0
2016,10,13,8,611.9378031,18.77831,0
2016,10,13,9,575.7850203,38.93418,0
2016,10,13,10,503.9182014,54.60986,0
2016,10,13,11,506.2568501,63.97088,0
2016,10,13,12,505.3043307,68.39047,0
2016,10,13,13,480.1011368,67.57106,0
2016,10,13,14,476.9619867,62.98858,0
2016,10,13,15,478.7985001,52.49691,0
2016,10,13,16,514.8787471,35.98563,0
2016,10,13,17,564.1680822,15.49817,0
2016,10,13,18,683.2540688,1.71471,0
2016,10,13,19,720.8748307,0,0
2016,10,13,20,770.3917595,0,0
2016,10,13,21,734.2126115,0,0
2016,10,13,22,617.4114748,0,0
2016,10,13,23,478.4775031,0,0
2016,10,13,24,284.5576301,0,0
2016,10,14,1,304.7027426,0,0
2016,10,14,2,272.7684334,0,0
2016,10,14,3,326.6467377,0,0
2016,10,14,4,289.3386559,0,0
2016,10,14,5,313.3882782,0,0
2016,10,14,6,468.4026925,0,0
2016,10,14,7,602.7728537,2.5828,0
2016,10,14,8,682.881261,17.74758,0
2016,10,14,9,607.0602476,37.44577,0
2016,10,14,10,522.0828739,53.21565,0
2016,10,14,11,502.391197,63.06126,0
2016,10,14,12,502.474598,67.49337,0
2016,10,14,13,481.8095485,66.5878,0
2016,10,14,14,481.2349036,60.97282,0
2016,10,14,15,481.6794334,49.92237,0
2016,10,14,16,518.2244878,33.66345,0
2016,10,14,17,557.1733457,14.25895,0
2016,10,14,18,702.4493755,1.37923,0
2016,10,14,19,712.6903222,0,0
2016,10,14,20,735.4423074,0,0
2016,10,14,21,728.1070949,0,0
2016,10,14,22,636.2531423,0,0
2016,10,14,23,497.2196693,0,0
2016,10,14,24,317.6781787,0,0
2016,10,15,1,342.6025097,0,0
2016,10,15,2,303.8412807,0,0
2016,10,15,3,298.759885,0,0
2016,10,15,4,306.5392166,0,0
2016,10,15,5,321.9402651,0,0
2016,10,15,6,470.0598354,0,0
2016,10,15,7,619.2478856,2.18421,0
2016,10,15,8,679.0603089,16.52706,0
2016,10,15,9,584.8835288,36.31864,0
2016,10,15,10,521.1362555,48.982,0
2016,10,15,11,511.791717,61.5886,0
2016,10,15,12,508.2255224,66.93433,0
2016,10,15,13,469.6559028,65.75277,0
2016,10,15,14,471.4349686,62.18801,0
2016,10,15,15,467.4421774,51.67581,0
2016,10,15,16,506.5464305,34.97986,0
2016,10,15,17,547.9706657,13.50021,0
2016,10,15,18,686.293968,1.31995,0
2016,10,15,19,712.033487,0,0
2016,10,15,20,751.9823456,0,0
2016,10,15,21,709.7234487,0,0
2016,10,15,22,616.5726196,0,0
2016,10,15,23,498.6491539,0,0
2016,10,15,24,336.1348516,0,0
2016,10,16,1,307.5709765,0,0
2016,10,16,2,290.5065028,0,0
2016,10,16,3,289.285534,0,0
2016,10,16,4,330.6436362,0,0
2016,10,16,5,385.6052716,0,0
2016,10,16,6,565.3782598,0,0
2016,10,16,7,700.7705281,1.67196,0
2016,10,16,8,611.2189349,8.79043,0
2016,10,16,9,570.8034031,19.7397,0
2016,10,16,10,494.5937402,21.60756,0
2016,10,16,11,492.5466399,62.73279,0
2016,10,16,12,490.0611128,67.72928,0
2016,10,16,13,468.1445045,63.65304,0
2016,10,16,14,467.0958684,66.10628,0
2016,10,16,15,469.5789017,50.6409,0
2016,10,16,16,505.3887063,34.42971,0
2016,10,16,17,559.7050294,13.78569,0
2016,10,16,18,681.3337253,1.20278,0
2016,10,16,19,715.7543285,0,0
2016,10,16,20,764.9815227,0,0
2016,10,16,21,728.7919746,0,0
2016,10,16,22,612.4561379,0,0
2016,10,16,23,493.4479473,0,0
2016,10,16,24,344.5778476,0,0
2016,10,17,1,354.9915389,0,0
2016,10,17,2,305.3844395,0,0
2016,10,17,3,315.8986842,0,0
2016,10,17,4,302.9894769,0,0
2016,10,17,5,379.14596,0,0
2016,10,17,6,573.6266562,0,0
2016,10,17,7,703.4807938,2.11687,0
2016,10,17,8,606.2545688,12.86945,0
2016,10,17,9,567.7509848,26.75641,0
2016,10,17,10,492.1889612,29.24717,0
2016,10,17,11,489.4554459,59.34373,0
2016,10,17,12,486.8837514,61.88332,0
2016,10,17,13,465.2822802,65.33501,0
2016,10,17,14,464.6975246,60.08465,0
2016,10,17,15,465.5753102,48.7638,0
2016,10,17,16,503.1358649,31.88376,0
2016,10,17,17,558.439112,12.34313,0
2016,10,17,18,680.0178399,0.90769,0
2016,10,17,19,715.7262008,0,0
2016,10,17,20,764.7260354,0,0
2016,10,17,21,732.5925749,0,0
2016,10,17,22,617.6482469,0,0
2016,10,17,23,467.9872669,0,0
2016,10,17,24,347.7265546,0,0
2016,10,18,1,326.498885,0,0
2016,10,18,2,300.6316662,0,0
2016,10,18,3,296.2146968,0,0
2016,10,18,4,297.0571887,0,0
2016,10,18,5,358.8348468,0,0
2016,10,18,6,593.359658,0,0
2016,10,18,7,702.1901671,1.88118,0
2016,10,18,8,606.6531281,16.20335,0
2016,10,18,9,576.0395118,35.88031,0
2016,10,18,10,506.1522734,51.92889,0
2016,10,18,11,506.1453882,62.44404,0
2016,10,18,12,503.293882,67.47906,0
2016,10,18,13,476.6714977,67.00403,0
2016,10,18,14,473.3861075,62.34505,0
2016,10,18,15,474.0145996,51.12297,0
2016,10,18,16,514.7771849,33.54055,0
2016,10,18,17,568.348676,12.81332,0
2016,10,18,18,688.3890194,0.88078,0
2016,10,18,19,722.7847326,0,0
2016,10,18,20,770.8162792,0,0
2016,10,18,21,737.1480521,0,0
2016,10,18,22,616.9225184,0,0
2016,10,18,23,428.4451226,0,0
2016,10,18,24,332.658559,0,0
2016,10,19,1,304.5691577,0,0
2016,10,19,2,278.4221873,0,0
2016,10,19,3,271.3120675,0,0
2016,10,19,4,281.8013732,0,0
2016,10,19,5,338.0004441,0,0
2016,10,19,6,583.7947306,0,0
2016,10,19,7,702.9240941,0.46777,0
2016,10,19,8,606.6778452,8.07014,0
2016,10,19,9,569.0048483,25.10203,0
2016,10,19,10,495.9273723,44.26417,0
2016,10,19,11,492.3623165,47.97706,0
2016,10,19,12,488.2823818,62.45914,0
2016,10,19,13,467.8416143,65.68875,0
2016,10,19,14,467.3153452,58.98614,0
2016,10,19,15,468.443808,45.77717,0
2016,10,19,16,504.0807414,28.24416,0
2016,10,19,17,561.2813528,9.51977,0
2016,10,19,18,681.3074575,0.64171,0
2016,10,19,19,715.2276774,0,0
2016,10,19,20,764.0567256,0,0
2016,10,19,21,731.4028313,0,0
2016,10,19,22,612.3590914,0,0
2016,10,19,23,494.5566981,0,0
2016,10,19,24,318.0419248,0,0
2016,10,20,1,334.4276341,0,0
2016,10,20,2,291.3708383,0,0
2016,10,20,3,270.33408,0,0
2016,10,20,4,290.4318508,0,0
2016,10,20,5,370.7100226,0,0
2016,10,20,6,600.0157819,0,0
2016,10,20,7,701.052629,0.39634,0
2016,10,20,8,609.7672655,8.4078,0
2016,10,20,9,570.229805,19.82206,0
2016,10,20,10,494.0883059,33.6551,0
2016,10,20,11,492.2493796,42.66097,0
2016,10,20,12,490.3522983,50.56976,0
2016,10,20,13,469.5429679,47.7558,0
2016,10,20,14,467.9474921,25.91299,0
2016,10,20,15,467.4147797,31.64406,0
2016,10,20,16,503.2414572,20.10001,0
2016,10,20,17,558.5137726,6.88296,0
2016,10,20,18,679.9077918,0.5297,0
2016,10,20,19,713.6084972,0,0
2016,10,20,20,763.8977324,0,0
2016,10,20,21,727.8122739,0,0
2016,10,20,22,611.3093663,0,0
2016,10,20,23,493.3652826,0,0
2016,10,20,24,344.3131947,0,0
2016,10,21,1,355.8826908,0,0
2016,10,21,2,331.8447173,0,0
2016,10,21,3,297.7895431,0,0
2016,10,21,4,333.5000966,0,0
2016,10,21,5,327.8847136,0,0
2016,10,21,6,494.4558848,0,0
2016,10,21,7,614.4298102,0.24686,0
2016,10,21,8,681.8925765,6.95142,0
2016,10,21,9,605.0466873,19.60379,0
2016,10,21,10,520.8507367,29.04964,0
2016,10,21,11,498.449639,36.83061,0
2016,10,21,12,494.5233074,34.45641,0
2016,10,21,13,474.8752432,57.08863,0
2016,10,21,14,477.1893188,40.3085,0
2016,10,21,15,480.9856475,40.80951,0
2016,10,21,16,516.3852079,27.32572,0
2016,10,21,17,555.4290422,8.49875,0
2016,10,21,18,703.1379758,0.17437,0
2016,10,21,19,711.3442106,0,0
2016,10,21,20,734.1913784,0,0
2016,10,21,21,728.8943242,0,0
2016,10,21,22,637.2932958,0,0
2016,10,21,23,465.8631338,0,0
2016,10,21,24,362.0806521,0,0
2016,10,22,1,364.5713937,0,0
2016,10,22,2,315.93357,0,0
2016,10,22,3,308.8479008,0,0
2016,10,22,4,313.6791248,0,0
2016,10,22,5,324.889356,0,0
2016,10,22,6,473.7149347,0,0
2016,10,22,7,618.2631411,0.14731,0
2016,10,22,8,687.2138481,4.93331,0
2016,10,22,9,596.5856003,18.3806,0
2016,10,22,10,533.8248207,23.2396,0
2016,10,22,11,524.4371306,47.39057,0
2016,10,22,12,523.5957155,46.97525,0
2016,10,22,13,485.3534218,49.93194,0
2016,10,22,14,482.9814265,31.70637,0
2016,10,22,15,479.4026892,32.78705,0
2016,10,22,16,515.1720568,11.49553,0
2016,10,22,17,556.0428779,3.77194,0
2016,10,22,18,689.3536256,0.21666,0
2016,10,22,19,702.549563,0,0
2016,10,22,20,756.9561305,0,0
2016,10,22,21,713.150702,0,0
2016,10,22,22,616.6596044,0,0
2016,10,22,23,455.7011186,0,0
2016,10,22,24,357.9325239,0,0
2016,10,23,1,299.6031587,0,0
2016,10,23,2,275.2299544,0,0
2016,10,23,3,267.4669073,0,0
2016,10,23,4,273.1217434,0,0
2016,10,23,5,335.181152,0,0
2016,10,23,6,575.9724158,0,0
2016,10,23,7,702.8963836,0.28769,0
2016,10,23,8,583.4439298,2.74958,0
2016,10,23,9,567.6012175,15.67967,0
2016,10,23,10,503.6375495,19.8263,0
2016,10,23,11,500.0083956,41.18856,0
2016,10,23,12,497.1841214,29.66977,0
2016,10,23,13,477.0796535,20.21582,0
2016,10,23,14,477.8082006,32.41062,0
2016,10,23,15,479.5307481,15.56746,0
2016,10,23,16,513.3955738,13.93222,0
2016,10,23,17,568.305452,2.78024,0
2016,10,23,18,690.9523673,0.2989,0
2016,10,23,19,720.5035395,0,0
2016,10,23,20,771.2323089,0,0
2016,10,23,21,734.0246251,0,0
2016,10,23,22,617.1164407,0,0
2016,10,23,23,497.3817712,0,0
2016,10,23,24,279.1339126,0,0
2016,10,24,1,288.6160872,0,0
2016,10,24,2,280.7533738,0,0
2016,10,24,3,313.2983891,0,0
2016,10,24,4,273.3604406,0,0
2016,10,24,5,346.1609551,0,0
2016,10,24,6,587.8027735,0,0
2016,10,24,7,710.5511566,1.7661,0
2016,10,24,8,618.057449,13.68828,0
2016,10,24,9,579.6154776,34.38334,0
2016,10,24,10,508.121029,50.77545,0
2016,10,24,11,512.6282946,61.08154,0
2016,10,24,12,509.0142269,65.66833,0
2016,10,24,13,480.8336924,66.49345,0
2016,10,24,14,476.2184441,61.14223,0
2016,10,24,15,475.5897293,51.24854,0
2016,10,24,16,513.1969461,33.22314,0
2016,10,24,17,567.1527919,12.61035,0
2016,10,24,18,690.442698,0.5411,0
2016,10,24,19,721.3198662,0,0
2016,10,24,20,771.0353508,0,0
2016,10,24,21,734.2667769,0,0
2016,10,24,22,618.0374016,0,0
2016,10,24,23,470.3695664,0,0
2016,10,24,24,279.602506,0,0
2016,10,25,1,275.4853775,0,0
2016,10,25,2,261.6847332,0,0
2016,10,25,3,261.8837512,0,0
2016,10,25,4,279.6299001,0,0
2016,10,25,5,331.8784847,0,0
2016,10,25,6,574.1199084,0,0
2016,10,25,7,704.6790577,1.12987,0
2016,10,25,8,608.8507881,12.84871,0
2016,10,25,9,569.8631454,29.40903,0
2016,10,25,10,498.1552035,45.21836,0
2016,10,25,11,496.0852974,55.84046,0
2016,10,25,12,493.0940147,62.68529,0
2016,10,25,13,472.3023424,64.77687,0
2016,10,25,14,472.3553959,56.93316,0
2016,10,25,15,472.740859,42.7973,0
2016,10,25,16,508.4148157,23.36691,0
2016,10,25,17,565.0870895,7.14217,0
2016,10,25,18,688.9658651,0,0
2016,10,25,19,719.2551383,0,0
2016,10,25,20,769.3828569,0,0
2016,10,25,21,732.7578771,0,0
2016,10,25,22,615.8626783,0,0
2016,10,25,23,496.1152661,0,0
2016,10,25,24,291.1174923,0,0
2016,10,26,1,295.8434373,0,0
2016,10,26,2,280.7155662,0,0
2016,10,26,3,279.5377457,0,0
2016,10,26,4,285.7165127,0,0
2016,10,26,5,345.0323799,0,0
