,time,Pload,Ppv,Pcharge,Pdischarge,Ptotal,state of charge,energy_charge_with_es,nem_charge_with_es,demand_charge_with_es,total_bill_with_es,energy_charge_without_es,nem_charge_without_es,demand_charge_without_es,total_bill_without_es
686,686,247.719903935,14.830431,93.3758390644122,0.0,326.2653119994122,206.42414387925,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
687,687,248.878895945,12.516803,89.9032190544122,0.0,326.26531199941223,282.8418800755,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
688,688,284.37140423,6.522717,48.4166247694122,0.0,326.2653119994122,323.996011129501,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
689,689,322.195303089,1.2302870000000001,5.30029591041222,0.0,326.26531199941223,328.501262653351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
690,690,383.544580667,0.0,0.0,57.2792686675878,326.2653119994122,271.221993985763,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
691,691,394.67474923099996,0.0,0.0,68.4094372315877,326.26531199941223,202.812556754176,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
692,692,419.974884733,0.0,0.0,93.7095727335878,326.26531199941223,109.102984020588,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
693,693,395.36829602,0.0,0.0,69.1029840205878,326.26531199941223,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
694,694,325.77674309900004,0.0,0.0,0.0,325.77674309900004,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
695,695,229.20725815900002,0.0,0.0,0.0,229.20725815900002,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
696,696,177.378363935,0.0,0.0,0.0,177.378363935,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
697,697,168.870336262,0.0,0.0,0.0,168.870336262,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
698,698,145.50655504899999,0.0,0.0,0.0,145.50655504899999,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
699,699,143.55975810799998,0.0,91.3752839034864,0.0,234.9350420114864,117.668991317963,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
700,700,149.344626411,0.0,100.0,0.0,249.344626411,202.668991317963,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
701,701,161.726210985,0.0,100.0,0.0,261.72621098499997,287.668991317963,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
702,702,255.525294725,0.0,70.7400172744122,0.0,326.26531199941223,347.798006001214,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
703,703,319.499682336,0.0,6.76562966341226,0.0,326.26531199941223,353.548791215114,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
704,704,376.228247619,0.0,0.0,49.9629356195878,326.2653119994122,303.585855595526,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
705,705,331.32804326900003,2.2383539999999997,0.0,2.82437726958779,326.26531199941223,300.761478325939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
706,706,276.579012773,8.026563,0.0,0.0,268.552449773,300.761478325939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
707,707,265.46958614700003,14.431263000000001,0.0,0.0,251.03832314700003,300.761478325939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
708,708,267.338526512,19.087096000000003,0.0,0.0,248.25143051199998,300.761478325939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
709,709,234.264989738,19.485616999999998,0.0,0.0,214.779372738,300.761478325939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
710,710,246.49736636400002,17.43291,0.0,0.0,229.06445636400002,300.761478325939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
711,711,254.404905477,13.165313000000001,0.0,0.0,241.239592477,300.761478325939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
712,712,278.90311104200003,7.13304,0.0,0.0,271.77007104200004,300.761478325939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
713,713,323.569906956,1.365729,0.0,0.0,322.204177956,300.761478325939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
714,714,398.88799763199995,0.0,0.0,72.6226856325877,326.26531199941223,228.138792693351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
715,715,390.504028205,0.0,0.0,64.2387162055878,326.2653119994122,163.900076487763,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
716,716,390.92834088,0.0,0.0,64.6630288805878,326.26531199941223,99.2370476071756,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
717,717,380.401392498,0.0,0.0,54.1360804985878,326.26531199941223,45.1009671085878,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
718,718,331.366279108,0.0,0.0,5.10096710858778,326.26531199941223,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
719,719,233.746393619,0.0,0.0,0.0,233.746393619,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
720,720,183.826705422,0.0,0.0,0.0,183.826705422,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
721,721,174.984003813,0.0,0.0,0.0,174.984003813,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
722,722,152.620587718,0.0,4.26534089888177,0.0,156.88592861688176,43.6255397640495,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
723,723,151.42027544,0.0,100.0,0.0,251.42027544,128.62553976405,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
724,724,158.284837621,0.0,100.0,0.0,258.284837621,213.62553976405,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
725,725,171.714142498,0.0,100.0,0.0,271.714142498,298.62553976405,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
726,726,254.060064663,0.0,72.2052473364122,0.0,326.2653119994122,360.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
727,727,326.919322185,0.0,0.0,0.654010185587765,326.26531199941223,359.345989814412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
728,728,375.84665026,0.0,0.0,49.5813382605878,326.2653119994122,309.764651553824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
729,729,321.758269622,2.2951889999999997,0.0,0.0,319.463080622,309.764651553824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
730,730,274.144826583,2.992314,0.0,0.0,271.152512583,309.764651553824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
731,731,272.97190973,6.132655,0.0,0.0,266.83925473,309.764651553824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
732,732,273.190146847,8.663846,0.0,0.0,264.526300847,309.764651553824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
733,733,253.98156824900002,18.754203,59.1004099366772,0.0,294.32777518567724,360.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
734,734,254.27819857900002,10.920532999999999,0.0,0.0,243.357665579,360.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
735,735,253.141385123,12.971879999999999,0.0,0.0,240.169505123,360.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
736,736,253.14648073400002,1.61435,0.0,0.0,251.53213073400002,360.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
737,737,303.01282619299997,0.5803189999999999,0.0,0.0,302.432507193,360.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
738,738,382.083651225,0.0,0.0,55.8183392255877,326.2653119994123,304.181660774412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
739,739,393.099530904,0.0,0.0,66.8342189045878,326.26531199941223,237.347441869825,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
740,740,406.677000341,0.0,0.0,80.4116883415878,326.2653119994122,156.935753528237,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
741,741,366.41874682699995,0.0,0.0,40.1534348275877,326.26531199941223,116.782318700649,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
742,742,320.14659299,0.0,6.11871900941225,0.0,326.26531199941223,121.98322985865,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
743,743,234.480876539,0.0,91.7844354604122,0.0,326.26531199941223,200.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
